budget_id,user_id,income_id,needs_amount,wants_amount,investment_amount,income_amount,budget_limit,source,income_date
BGT09071,USR019,INC08839,1500000,800000,350000,2650000,2300000,part_time,2024-02-27 18:50
BGT01152,USR033,INC07606,1700000,1000000,350000,3050000,2700000,internship,2024-09-30 01:02
BGT08146,USR033,INC07935,1200000,750000,500000,2450000,1950000,allowance,2023-05-30 15:42
BGT06127,USR032,INC08631,900000,550000,400000,1850000,1450000,internship,2024-08-26 19:30
BGT03820,USR031,INC09412,1200000,700000,,2200000,1900000,freelance,2024-10-15 14:34
BGT07553,USR020,INC08260,1300000,850000,700000,2850000,2150000,scholarship,2024-04-14 12:41
BGT04123,USR053,INC00979,-3400000,2000000,1800000,7200000,5400000,business,2023-11-05 09:35
BGT04682,USR006,INC05779,800000,550000,200000,,1350000,allowance,2024-06-18 05:31
BGT03318,USR025,INC06461,1350000,800000,700000,,2150000,part_time,2023-06-18 09:27
BGT04260,USR003,INC05624,750000,450000,300000,1500000,1200000,scholarship,2023-08-20 18:00
BGT00363,USR050,INC01838,2100000,1350000,500000,3950000,3450000,freelance,2023-07-22 01:01
BGT07010,USR068,INC03265,4100000,2500000,1000000,7550000,6600000,salary,2024-06-20 11:59
BGT09552,USR065,INC05216,4350000,2800000,1050000,8250000,7150000,business,2024-03-17 02:26
BGT07563,USR020,INC05893,1500000,850000,350000,2700000,2350000,part_time,2024-12-12 05:12
BGT01064,USR020,INC01467,1250000,650000,600000,2500000,1900000,scholarship,2024-06-21 22:41
BGT03384,USR030,INC03562,1650000,1000000,450000,3150000,2650000,internship,2023-02-23 19:33
BGT03238,USR052,INC03611,3950000,2300000,1450000,7700000,6250000,freelance,2023-02-25 12:12
BGT09754,USR020,INC03274,950000,550000,300000,,1500000,allowance,2023-04-23 09:01
BGT02147,USR039,INC08180,2200000,1300000,700000,4200000,3500000,part_time,2023-08-18 05:25
BGT03425,USR023,INC01243,1050000,700000,400000,2150000,1750000,internship,2024-10-15 06:10
BGT02788,USR031,INC04639,,1150000,1150000,4350000,3200000,freelance,2023-10-31 02:16
BGT03671,USR013,INC05708,700000,350000,250000,1300000,1050000,part_time,2024-10-27 07:01
BGT09623,USR051,INC09025,3150000,2300000,1550000,6950000,5450000,business,2024-03-07 15:28
BGT09234,USR043,INC09782,2000000,1300000,750000,4050000,3300000,freelance,2023-04-28 12:33
BGT08728,USR069,INC07238,3250000,1650000,1000000,5950000,4900000,freelance,2023-09-27 03:48
BGT01219,USR048,INC00496,1850000,1100000,400000,3400000,2950000,freelance,2024-09-14 10:58
BGT09406,USR074,INC09888,1950000,1150000,1000000,4100000,3100000,business,2024-08-13 17:10
BGT09110,USR007,INC01071,900000,500000,200000,1650000,1400000,scholarship,2023-09-15 19:57
BGT06517,USR074,INC04299,3200000,2500000,1600000,7300000,6200000,business,2023-06-16 13:18
BGT04190,USR069,INC00604,1900000,1400000,950000,4250000,3300000,business,2023-07-25 00:51
BGT02776,USR021,INC01174,900000,550000,400000,1850000,1450000,freelance,2024-06-09 10:11
BGT09858,USR020,INC05422,650000,400000,250000,1300000,1050000,part_time,2024-02-27 00:24
BGT09383,USR044,INC03414,3050000,1950000,750000,5800000,5000000,bonus,2024-07-18 01:09
BGT01146,USR068,INC09520,4000000,3100000,2000000,9100000,7100000,salary,2024-05-11 01:13
BGT01816,USR021,INC03356,2000000,1200000,600000,3800000,3200000,internship,2024-09-07 21:59
BGT07070,USR040,INC07795,1400000,800000,750000,2950000,2200000,allowance,2023-03-15 23:22
BGT02638,USR032,INC01658,2400000,1350000,950000,4700000,3750000,freelance,2024-04-08 02:54
BGT04826,USR018,INC09617,1400000,850000,650000,2900000,2250000,part_time,2024-10-01 06:10
BGT02867,USR069,INC06627,4900000,2800000,1350000,9050000,7700000,business,2024-02-15 05:10
BGT02281,USR005,INC07134,1250000,700000,650000,2600000,1950000,part_time,2024-07-28 03:50
BGT07751,USR070,INC07097,4650000,2950000,2300000,9900000,7600000,business,2024-09-11 04:01
BGT06034,USR025,INC09541,2000000,1200000,950000,4200000,3200000,allowance,2023-11-04 23:01
BGT09597,USR011,INC09689,1200000,850000,550000,2600000,2050000,ALLOWANCE,2023-01-12 14:51
BGT08075,USR055,INC03266,1900000,1050000,600000,3550000rb,2950000,freelance,2024-08-16 18:39
BGT09991,USR033,INC01675,1300000,750000,450000,,2050000,internship,2023-07-11 14:29
BGT07208,USR008,INC08419,1000000,500000,300000,1800000,1500000,scholarship,2024-07-08 14:09
BGT07516,USR072,INC03500,2700000,1700000,1300000,5700000,4400000,bonus,2023-09-26 11:21
BGT02963,USR023,INC04879,1800000,1100000,1000000,3900000,2900000,freelance,2023-09-07 14:55
BGT05995,USR049,INC01399,3450000,,2200000,7850000,5650000,salary,
BGT04145,USR008,INC03033,850000,450000,400000,1700000,1300000,allowance,2023-10-02 00:10
BGT05185,USR019,INC06274,1400000,700000,550000,2650000,2100000,scholarship,2024-12-07 02:09
BGT05180,USR029,INC08497,2600000,1350000,850000,4850000,3950000,internship,2023-03-09 11:18
BGT00427,USR009,INC00935,1250000,800000,400000,2450000,2050000,allowance,2024-12-06 03:49
BGT07336,USR042,INC06415,2300000,1200000,850000,4350000,3500000,,2023-05-05 12:04
BGT03112,USR031,INC06639,1800000,1150000,500000,3500000,2950000,part_time,2024-05-16 15:50
BGT02724,USR063,INC08395,2800000,1650000,1750000,6200000,4450000,salary,2024-06-08 09:18
BGT03134,USR067,INC00646,5100000,2750000,1950000,9850000,7850000,freelance,2024-12-22 18:43
BGT07767,USR007,INC05714,650000,400000,400000,1450000,1050000,part_time,
BGT02465,USR021,INC08662,1900000,950000,700000,3600000.00,2850000,freelance,2023-04-11 11:19
BGT09915,USR029,INC09573,2100000,1200000,650000,3950000,3300000,freelance,2024-09-23 13:22
BGT02230,USR008,INC01444,700000,450000,200000,1350000,1150000,allowance,2023-05-12 02:13
BGT02526,USR053,INC05583,,1200000,850000,4350000,3500000,freelance,2024-07-29 02:42
BGT03116,USR064,INC04468,4500000,2300000,1400000,,6800000,bonus,2023-02-17 14:43
BGT06012,USR011,INC02633,1350000,950000,700000,3000000,2300000,scholarship,2023-04-24 05:44
BGT00254,USR067,INC06054,4600000,3250000,1700000,9550000rb,7850000,freelance,2024-10-28 08:44
BGT05096,USR044,INC09882,2250000,1300000,550000,4100000,3550000,salary,2024-10-28 16:38
BGT03049,USR042,INC03029,2400000rb,1600000,750000,4750000,4000000,bonus,2023-07-23 01:28
BGT06946,USR018,INC00372,900000,550000,550000,1950000,1450000,allowance,2024-01-09 22:10
BGT08428,USR054,INC06195,2200000,1400000,1000000,4600000,3600000,business,2023-01-27 04:22
BGT08026,USR060,INC05504,3050000rb,1600000,1100000,5750000,4650000,bonus,2024-04-01 01:08
BGT07891,USR038,INC02516,1500000,950000,550000,3000000,2450000,internship,2024-06-17 13:17
BGT06815,USR055,INC09336,2700000,1700000,1450000,5850000,4400000,bonus,2024-09-22 02:48
BGT06013,USR043,INC03374,3650000,-2450000,1500000,7600000,6100000,business,2024-03-09 20:55
BGT08724,USR059,INC08205,3650000,2200000,1200000,,5850000,salary,2023-02-27 23:29
BGT07793,USR023,INC09966,1750000,1050000,400000,3200000,2800000,freelance,2023-11-01 01:14
BGT09923,USR072,INC06649,2900000,1650000,1600000,6150000,4550000,salary,2023-10-20 19:58
BGT06026,USR020,INC04097,1300000,850000,450000,2650000,2150000,scholarship,2023-01-23 04:54
BGT07346,USR036,INC08738,1300000,900000,750000,2950000,2200000,internship,2024-04-02 19:31
BGT06174,USR067,INC01345,3700000,2150000,800000,6650000,5850000,INVESTMENT_RETURN,2024-05-26 03:12
BGT05169,USR034,INC00512,2700000,1400000,700000,4800000,4100000,freelance,2023-11-29 04:48
BGT09457,USR022,INC09873,1650000,1150000,950000,3750000,2000000,part_time,2024-06-24 00:06
BGT03732,USR003,INC01555,1450000,950000,500000,2900000,2400000,allowance,2023-11-14 07:00
BGT08744,USR067,INC04796,2800000,-1450000,1000000,5250000,4250000,bonus,2023-03-18 15:36
BGT01337,USR010,INC07038,750000,450000,250000,1450000,1200000,scholarship,2023-04-11 01:01
BGT02664,USR072,INC02895,2450000,1350000,700000,4500000,3800000,freelance,2023-01-29 20:12
BGT00595,USR024,INC02988,1400000,850000,600000,2850000,2250000,freelance,2023-09-28 22:58
BGT01768,USR069,INC05381,3000000,2100000,1700000,6850000,5100000,freelance,2023-05-29 12:17
BGT04416,USR030,INC08123,1300000,750000,500000,2550000,2050000,internship,2024-01-31 15:35
BGT07132,USR007,INC09289,600000,300000,200000,1050000,900000,scholarship,2023-10-06 11:05
BGT04978,USR037,INC04080,1450000,800000,350000,2600000,2250000,internship,2024-07-09 16:08
BGT02964,USR072,INC09031,4200000,2800000,2350000,9350000,7000000,freelance,2023-01-05 12:06
BGT01534,USR060,INC09911,3650000,2150000,,6650000,5800000,bonus,2023-10-23 18:39
BGT00054,USR071,INC05795,5200000,2450000,1800000,9450000,7650000,business,2023-02-26 17:05
BGT02192,USR028,INC03481,2100000,1100000,600000,3850000,3200000,part_time,2024-08-24 17:01
BGT04377,USR053,INC07152,1550000,800000,650000,3000000,2350000,business,2023-01-11 23:46
BGT09497,USR034,INC00564,1250000,600000,400000,2300000,1850000,allowance,2024-05-28 04:11
BGT02778,USR018,INC00642,900000,450000,250000,1600000,1350000,scholarship,2023-03-08 17:28
BGT06980,USR055,INC05478,3650000,1950000,1400000,7050000,5600000,salary,2024-01-18 15:39
BGT03475,USR058,INC02369,2400000,1350000,650000,4400000,3750000,freelance,2023-08-01 11:10
BGT00737,USR074,INC02112,2250000,1600000,950000,4800000,4800000,investment_return,2024-03-19 14:56
BGT03047,USR005,INC09530,1250000,750000,600000,2600000,2000000,allowance,2024-04-26 02:02
BGT09081,USR024,INC02547,1600000,950000,450000,3000000,2550000,part_time,2024-08-22 14:47
BGT09217,USR061,INC07186,1950000,1300000,700000,,3250000,investment_return,
BGT01871,USR040,INC08639,750000,500000,350000,1550000,1250000,freelance,2024-05-23 08:52
BGT01547,USR031,INC01827,1050000,650000,200000,1900000,1700000,allowance,2024-02-06 17:01
BGT08151,USR052,INC05173,3450000,2500000,1400000,7350000,5950000,salary,2023-07-25 18:29
BGT05914,USR007,INC02493,1100000,600000,300000,2000000,1700000,allowance,2024-04-28 09:14
BGT06950,USR009,INC00675,1200000,800000,350000,2350000,2000000,part_time,
BGT05033,USR051,INC00502,3400000,1950000,950000,6300000,5350000,bonus,2024-01-23 05:10
BGT00243,USR031,INC09811,1150000,650000,,2400000,1800000,allowance,05/04/2024 08:13
BGT03164,USR049,INC00532,2300000,1650000,850000,4800000,3950000,salary,2024-08-31 01:22
BGT00220,USR036,INC08640,1550000,800000,,2850000,2350000,freelance,2023-10-23 17:13
BGT05519,USR012,INC07341,1350000,850000,650000,2900000.00,2200000,part_time,2024-07-27 10:38
BGT08580,USR058,INC07009,3600000,2100000,,7250000,5700000,freelance,2023-11-07 03:12
BGT08457,USR031,INC07417,2150000,,700000,4250000,3550000,internship,2024-01-03 16:14
BGT03962,USR065,INC06217,3050000,1750000,1000000,5800000,4800000,investment_return,2024-08-22 00:39
BGT09686,USR036,INC03323,1250000,600000,400000,2250000,1850000,allowance,2024-12-01 06:11
BGT00798,USR071,INC06724,3600000,2050000,1150000,6800000,5650000,investment_return,2023-01-14 03:59
BGT00524,USR019,INC05641,1250000,900000,700000,2850000,2150000,allowance,2023-02-04 18:49
BGT03231,USR050,INC02570,2150000,1500000,800000,4450000,3650000,salary,2024-01-11 17:20
BGT09269,USR050,INC03951,3250000,2200000,1800000,7250000rb,5450000,salary,2023-01-29 04:57
BGT09509,USR014,INC05367,1000000,600000,600000,2200000,1600000,allowance,2023-04-28 04:45
BGT06316,USR060,INC02972,3750000,2450000,1650000,7850000,6200000,freelance,2023-10-21 01:27
BGT03659,USR072,INC02928,2800000,1900000,900000,5600000,4700000,business,2024-05-22 16:43
BGT05893,USR005,INC06843,900000,500000,400000,1800000,1400000,part_time,2023-04-15 15:50
BGT06940,USR048,INC02805,,2350000,950000,7300000,6350000,salary,2023-05-06 18:53
BGT04869,USR022,INC05589,1750000,950000,900000,3600000,2700000,freelance,2023-05-17 07:08
BGT01265,USR010,INC06646,1350000,800000rb,400000,2550000,2150000,part_time,2024-05-13 21:07
BGT02588,USR038,INC01027,2350000,1300000,700000,4350000,3650000,allowance,2023-09-13 22:10
BGT09163,USR020,INC05218,900000,650000,350000,1900000,1550000,part_time,2024-12-29 10:29
BGT06886,USR043,INC06189,2400000,1500000,800000,4700000,3900000,salary,2023-06-24 02:42
BGT00552,USR047,INC02690,2000000,1200000,1250000,4450000,3200000,salary,2023-10-09 00:44
BGT02092,USR060,INC07446,1550000,900000,900000,3400000,2450000,salary,2023-07-29 10:37
BGT04936,USR071,INC03508,4000000,2350000,1500000,7800000,6350000,investment_return,2023-05-27 22:34
BGT01017,USR074,INC01695,2250000,1350000,1200000,4750000,3600000,investment_return,2024-04-10 08:47
BGT06720,USR025,INC01283,2150000,1000000,700000,3850000,3150000,part_time,2023-02-07 17:47
BGT03367,USR009,INC05946,1400000,750000,700000,2850000,2150000,allowance,2023-12-25 14:51
BGT05281,USR057,INC03714,2600000,1450000,1300000,5350000,4050000,business,2024-07-28 01:50
BGT01488,USR047,INC06642,1850000,1350000,850000,4050000,2500000,bonus,2024-07-27 03:10
BGT04967,USR055,INC06889,1650000,900000,600000,3150000,2550000,freelance,2023-01-12 04:38
BGT02477,USR004,INC03197,700000,400000,,1400000,1100000,allowance,
BGT01132,USR070,INC09523,2100000,1250000rb,700000,4000000,3350000,freelance,2024-05-13 18:56
BGT09319,USR050,INC04613,1750000,1100000,750000,3600000,2850000,salary,2023-06-19 02:41
BGT00355,USR012,INC08429,1150000,900000,550000,2600000,2050000,allowance,2023-07-27 02:25
BGT02245,USR058,INC03997,3400000,2550000,1750000,7700000,5950000,salary,2024-03-24 16:53
BGT09599,USR063,INC01987,4700000,2950000,1550000rb,9250000,7650000,bonus,2024-07-06 22:18
BGT02338,USR062,INC02963,4200000,2700000,1300000,8250000,6900000,freelance,2023-03-08 22:24
BGT02891,USR044,INC05541,3400000,1750000,1050000,6200000,5150000,salary,2023-01-04 21:12
BGT08301,USR031,INC07671,2300000,1400000,1300000,5000000,3700000,allowance,2024-03-05 11:10
BGT02751,USR048,INC02318,3300000,1750000,1500000,6550000,5050000,bonus,2023-10-11 23:45
BGT06481,USR002,INC06635,800000,500000,400000,1650000,1300000,part_time,2024-10-28 06:04
BGT08184,USR060,INC05407,1750000,1000000,1100000,3850000,2750000,bonus,2023-04-09 11:44
BGT07739,USR031,INC07471,1050000,800000,500000,2350000,1850000,part_time,2024-02-03 13:19
BGT09232,USR011,INC02225,750000,550000,400000,1750000,1300000,part_time,2023-08-09 12:08
BGT06535,USR052,INC01908,3400000,2050000,1350000,6800000,5450000,salary,2023-06-16 12:40
BGT04444,USR052,INC04003,3400000,1850000,1400000,6650000,5250000,bonus,2024-12-04 14:23
BGT02119,USR064,INC00908,3400000,2300000,1000000,6700000,5700000,freelance,2023/05/01 14:01
BGT01884,USR069,INC05385,4650000,-2350000,1750000,8750000,7000000,business,
BGT00875,USR008,INC06516,900000,500000,500000,1900000,1400000,,2024-09-27 05:17
BGT00260,USR029,INC09350,1150000,700000,550000rb,2350000,1850000,part_time,2023-01-17 01:52
BGT06999,USR025,INC07483,1200000,850000,500000,2550000,2050000,allowance,2024-06-13 06:25
BGT06608,USR012,INC00555,600000,300000,200000,1150000,900000,scholarship,2023-07-22 06:01
BGT00374,USR014,INC07259,600000,350000,300000,1250000,950000,scholarship,2024-09-19 18:35
BGT06668,USR009,INC05382,1400000,800000,350000,2550000,2200000,allowance,2024-10-03 22:54
BGT02155,USR012,INC02959,800000,450000,400000,1650000,1250000,part_time,2023-05-31 13:20
BGT07012,USR044,INC06390,3200000,2000000,1950000,7150000,5200000,freelance,2024-05-18 06:31
BGT01135,USR050,INC02507,2500000,,650000,4550000,3900000,freelance,2024-05-24 06:00
BGT06581,USR075,INC05619,3750000,2300000,1900000,7950000,6050000,bonus,2023-08-25 16:31
BGT02054,USR017,INC04169,700000,400000,150000,1300000,1100000,allowance,31/12/2024 19:14
BGT02819,USR049,INC06517,3400000,1800000,1700000,6900000,5200000,salary,2023-01-13 21:21
BGT08369,USR045,INC09510,3100000,1450000,1050000,5600000,4550000,business,2023/09/11 17:44
BGT06564,USR070,INC08461,4750000,2700000,2250000,9700000,7450000,,2023-08-20 02:21
BGT09179,USR065,INC06574,4650000,2300000,,8450000,6950000,salary,2023-08-20 07:09
BGT02770,USR045,INC08950,,1350000,500000,4150000,3650000,salary,2023-04-01 03:45
BGT09755,USR058,INC00409,2700000,1750000,950000,,4450000,salary,2024-05-11 23:51
BGT07856,USR069,INC02648,4650000,2850000,1650000,9150000,7500000,investment_return,2023-05-11 16:07
BGT03519,USR075,INC04598,3500000,2350000,1050000,6900000,5850000,business,2023-09-02 04:38
BGT03004,USR025,INC06456,2350000,1250000,900000,4500000,3600000,allowance,2024-06-06 02:31
BGT06385,USR017,INC02372,1050000,600000,550000,2200000,1650000,part_time,2024-01-02 18:52
BGT01475,USR054,INC00477,3600000,2500000,1450000,7550000,6100000,business,2023-08-22 09:28
BGT02976,USR001,INC07781,1100000,550000,400000,2000000,1450000,allowance,2023-05-11 17:19
BGT01707,USR021,INC08350,1350000,800000,,2500000,2150000,part_time,2024-01-08 17:38
BGT07539,USR039,INC01994,1850000,1150000,450000,3450000,3000000,part_time,2023-08-07 08:19
BGT04961,USR025,INC09623,1350000,850000,350000,2550000,2200000,freelance,2023/02/17 10:10
BGT05900,USR037,INC07732,1150000,800000,400000,2350000,1950000,internship,2024-03-31 14:43
BGT09274,USR032,INC08511,1700000,1100000,1100000,3850000,2800000,allowance,2023-12-17 20:18
BGT06093,USR063,INC01121,3200000,1750000,1450000,6400000,4950000,salary,2024-04-08 10:17
BGT00545,USR044,INC06148,2250000,1200000,1200000,4700000,3450000,bonus,2023-04-09 20:38
BGT00002,USR009,INC08841,1450000,800000,400000,2650000,2250000,allowance,2024-01-01 09:28
BGT08155,USR057,INC01465,3200000,1750000,1550000,6500000,4950000,salary,2023-10-19 06:29
BGT04226,USR010,INC03928,900000,650000rb,400000,1950000,1550000,part_time,2023-11-29 16:13
BGT04555,USR074,INC09579,2600000,1450000,1300000,5350000,4050000,freelance,2023-01-07 09:45
BGT08561,USR053,INC02086,2200000,1300000,500000,4000000,3500000,business,2023-08-21 08:12
BGT09355,USR064,INC09158,4850000,2850000,2200000,9900000,7700000,business,2023-08-10 14:05
BGT09229,USR067,INC00746,2300000,1700000,1000000,5050000,4000000,investment_return,2023-04-17 17:09
BGT00038,USR017,INC02807,1450000,900000,300000,2650000,2350000,part_time,2024-05-14 22:26
BGT04720,USR015,INC03362,1550000,800000,650000,3000000,2350000,part_time,2024-09-19 03:16
BGT05977,USR071,INC00969,4200000,2350000,2400000,8950000,6550000,business,2024-03-15 12:03
BGT00541,USR068,INC08831,3250000,1800000,1600000,6650000,5050000,freelance,09/02/2023 02:30
BGT07089,USR003,INC03001,1400000,850000,500000,2700000,2250000,ALLOWANCE,2024-12-14 16:44
BGT06626,USR075,INC02990,4400000,2600000,2600000,9550000,7000000,salary,2024-06-19 20:30
BGT09717,USR056,INC06660,2850000,1900000,1200000,5900000,4750000,business,2023-12-03 13:20
BGT04237,USR055,INC07279,4350000,2250000,1150000,,6600000,salary,2024-02-07 19:34
BGT03975,USR072,INC00157,,2250000,850000,6650000,5750000,investment_return,2024-01-19 22:08
BGT09933,USR003,INC01756,900000,650000,400000,1950000,1550000,scholarship,2024-02-14 09:39
BGT00972,USR021,INC07889,1250000,650000,400000,2350000,1900000,allowance,2023-10-13 14:34
BGT01380,USR071,INC08134,2150000,1400000,950000,4450000,3550000,investment_return,2023-07-03 15:24
BGT02916,USR024,INC06380,2050000,1200000,600000,3850000,3250000,,2024-02-10 05:05
BGT04748,USR039,INC03275,2000000,1300000,950000,4250000,3300000,internship,2023-05-29 01:15
BGT01312,USR048,INC04671,2750000,1700000,650000,5100000,4450000,bonus,2024-03-08 00:34
BGT07007,USR036,INC03447,1100000,650000,550000,2300000,1750000,part_time,2023-06-28 13:57
BGT08626,USR039,INC05435,900000,600000,500000,2000000,1500000,freelance,2023-05-26 17:17
BGT04902,USR022,INC09138,2650000,1550000,500000,4700000,4200000,freelance,2024-08-08 05:04
BGT02661,USR002,INC08600,800000,450000,400000,1700000,1250000,part_time,2023-02-27 22:28
BGT03525,USR049,INC05303,2050000,1350000,600000,4000000.00,3400000,freelance,
