rule_id,active,priority,match_type,canonical_merchant,alias_keywords,negative_keywords,category_primary,category_detail,merchant_type,rule_strength,ambiguity_level,validator_action,min_model_confidence_accept,max_model_confidence_override,amount_min,amount_max,amount_action,payment_method_hint,payment_media_hint,source_hint,notes,version
UTILITIES_MPWR_833,True,85,contains,MPWR,MPWR,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_MYREPUBLIC_834,True,85,contains,MyRepublic,myrepublic|my republic|myrepublic indonesia,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_MYTELKOMSEL_835,True,85,contains,MyTelkomsel,mytelkomsel,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_MYXL_836,True,85,contains,MyXL,myxl,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_NEX_PARABOLA_837,True,85,contains,Nex Parabola,Nex Parabola,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_OOREDOO_HUTCHISON_838,True,85,contains,Ooredoo Hutchison,ooredoo hutchison|indosat|im3|tri|3 indonesia,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,,v3
UTILITIES_OXYGEN_ID_840,True,85,contains,Oxygen.id,oxygen id|oxygen internet|Oxygen.id|oxygen,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_PAJAK_ONLINE_841,True,85,contains,Pajak Online,Pajak Online|djponline|djp online,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_PAKET_DATA_842,True,85,contains,Paket Data,Paket Data|kuota internet|internet package,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_PALYJA_843,True,85,contains,Palyja,Palyja,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_PASCABAYAR_XL_844,True,85,contains,Pascabayar XL,pascabayar xl|xl prioritas|xl postpaid,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,,v3
UTILITIES_PBB_845,True,85,contains,PBB,PBB|pajak bumi bangunan,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_PULSA_849,True,85,contains,Pulsa,Pulsa|isi pulsa|top up pulsa,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_SAMSAT_850,True,85,contains,Samsat,Samsat|e samsat|e-samsat|pajak kendaraan,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_SMARTFREN_851,True,85,contains,Smartfren,smartfren,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_TELKOMSEL_853,True,85,contains,Telkomsel,Telkomsel|tsel|simpati|kartu as|byu|by.u,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_TELKOMSEL_HALO_854,True,85,contains,Telkomsel Halo,telkomsel halo|kartu halo,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,,v3
UTILITIES_TRANSVISION_855,True,85,contains,Transvision,transvision|transvision tv,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_TRI_INDONESIA_856,True,85,contains,Tri Indonesia,Tri Indonesia|tri|3 indonesia|three indonesia,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_XL_AXIATA_857,True,85,contains,XL Axiata,XL Axiata|xl prabayar|xl,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_XL_HOME_858,True,85,contains,XL Home,XL Home,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
SELF_CARE_FITHUB_516,True,70,contains,Fithub,Fithub|fit hub,fit hub,Wants,self_care,Self Care / Beauty / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9542.0,747750.0,warning,,,,Enhanced: konflik dengan HEALTH_FIT_HUB; self-care fithub diturunkan agar health menang.,v3
EDUCATION_KAGGLE_COURSES_30,True,65,contains,Kaggle Courses,kaggle courses|kaggle learn,,Wants,education,Education / Productivity / Software,medium,high,review_if_conflict,0.75,0.95,11250.0,744000.0,warning,,,,,v3
ENTERTAINMENT_APP_STORE_69,True,65,contains,App Store,app store|apple app store|itunes,,Wants,entertainment,Entertainment / Games / Streaming,medium,high,review_if_conflict,0.75,0.95,6750.0,296250.0,warning,,,,,v3
ENTERTAINMENT_GOOGLE_PLAY_95,True,65,contains,Google Play,google play|google play store|google play games,,Wants,entertainment,Entertainment / Games / Streaming,medium,high,review_if_conflict,0.75,0.95,6750.0,296250.0,warning,,,,Expanded entertainment seed.,v3
ENTERTAINMENT_GOTIX_96,True,65,contains,GoTix,gotix|go tix,,Wants,entertainment,Entertainment / Games / Streaming,medium,high,review_if_conflict,0.75,0.95,6750.0,296250.0,warning,,,,,v3
ENTERTAINMENT_LOKET_COM_104,True,65,contains,Loket.com,loket com|loket,,Wants,entertainment,Entertainment / Games / Streaming,medium,high,review_if_conflict,0.75,0.95,6750.0,296250.0,warning,,,,,v3
ENTERTAINMENT_LOKET_EVENT_103,True,65,contains,Loket Event,loket event|event loket,,Wants,entertainment,Entertainment / Games / Streaming,medium,high,review_if_conflict,0.75,0.95,6750.0,296250.0,warning,,,,,v3
FOOD_HAUS_INDONESIA_197,True,65,contains,Haus Indonesia,haus indonesia|haus,,Needs,food,Food & Beverage,medium,high,review_if_conflict,0.75,0.95,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
GROCERIES_ASTRO_312,True,65,contains,Astro,astro|astro groceries|astro indonesia,,Needs,groceries,Groceries / Minimarket / Supermarket,medium,high,review_if_conflict,0.75,0.95,6000.0,518250.0,warning,,,,Expanded groceries seed. Generic toko/warung/pasar/sembako terms are mapped to groceries as requested.,v3
GROCERIES_YOGYA_SUPERMARKET_383,True,65,contains,Yogya Supermarket,yogya supermarket|toserba yogya|yogya dept store|yogya,,Needs,groceries,Groceries / Minimarket / Supermarket,medium,high,review_if_conflict,0.75,0.95,6000.0,518250.0,warning,,,,Expanded groceries seed. Generic toko/warung/pasar/sembako terms are mapped to groceries as requested.,v3
INVESTMENT_BANK_JAGO_KANTONG_NABUNG_447,True,65,contains,Bank Jago Kantong Nabung,bank jago kantong nabung|jago saving pocket|bank jago tabungan,,Investment,investment,Investment / Saving / Trading,medium,high,review_if_conflict,0.75,0.95,42250.0,2952750.0,warning,,,,,v3
INVESTMENT_JENIUS_FLEXI_SAVER_469,True,65,contains,Jenius Flexi Saver,jenius flexi saver|flexi saver,,Investment,investment,Investment / Saving / Trading,medium,high,review_if_conflict,0.75,0.95,42250.0,2952750.0,warning,,,,,v3
INVESTMENT_PEGADAIAN_DIGITAL_480,True,65,contains,Pegadaian Digital,pegadaian digital|pegadaian emas|tabungan emas pegadaian,,Investment,investment,Investment / Saving / Trading,medium,high,review_if_conflict,0.75,0.95,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
SHOPPING_AEON_MALL_BSD_556,True,65,contains,Aeon Mall BSD,Aeon Mall BSD|aeon bsd,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_BEACHWALK_559,True,65,contains,Beachwalk,Beachwalk,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_BOTANI_SQUARE_566,True,65,contains,Botani Square,Botani Square,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_CENTRAL_PARK_MALL_571,True,65,contains,Central Park Mall,Central Park Mall|central park,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_CIBINONG_CITY_MALL_573,True,65,contains,Cibinong City Mall,Cibinong City Mall|cibinong city,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_CIPUTRA_WORLD_574,True,65,contains,Ciputra World,Ciputra World,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_CIWALK_575,True,65,contains,Ciwalk,Ciwalk,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_GANDARIA_CITY_590,True,65,contains,Gandaria City,Gandaria City,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_GRAND_INDONESIA_593,True,65,contains,Grand Indonesia,Grand Indonesia,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_HARTONO_ELEKTRONIKA_595,True,65,contains,Hartono Elektronika,hartono elektronika|hartono|hartono elektronik,,Wants,shopping,Shopping / Retail / Marketplace,medium,high,review_if_conflict,0.75,0.95,21000.0,1784850.0,warning,,,,Expanded shopping seed. Specific toko baju/elektronik/bangunan overrides generic toko groceries rule.,v3
SHOPPING_KOTA_KASABLANKA_611,True,65,contains,Kota Kasablanka,Kota Kasablanka,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_LIPPO_MALL_PURI_613,True,65,contains,Lippo Mall Puri,Lippo Mall Puri|lippo puri,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_LIVING_WORLD_614,True,65,contains,Living World,Living World,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_MALL_KELAPA_GADING_615,True,65,contains,Mall Kelapa Gading,Mall Kelapa Gading,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_MALL_OF_INDONESIA_616,True,65,contains,Mall of Indonesia,Mall of Indonesia,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_MAP_CLUB_617,True,65,contains,MAP Club,map club|mapclub|map club indonesia,,Wants,shopping,Shopping / Retail / Marketplace,medium,high,review_if_conflict,0.75,0.95,21000.0,1784850.0,warning,,,,,v3
SHOPPING_MARGOCITY_620,True,65,contains,Margocity,Margocity,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_MARGO_CITY_619,True,65,contains,Margo City,Margo City,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_ORAMI_633,True,65,contains,Orami,orami|orami co id,,Wants,shopping,Shopping / Retail / Marketplace,medium,high,review_if_conflict,0.75,0.95,21000.0,1784850.0,warning,,,,Expanded shopping seed. Specific toko baju/elektronik/bangunan overrides generic toko groceries rule.,v3
SHOPPING_PACIFIC_PLACE_634,True,65,contains,Pacific Place,Pacific Place,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_PAKUWON_MALL_635,True,65,contains,Pakuwon Mall,Pakuwon Mall|pakuwon,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_PARIS_VAN_JAVA_636,True,65,contains,Paris Van Java,Paris Van Java,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_PLAZA_INDONESIA_639,True,65,contains,Plaza Indonesia,Plaza Indonesia,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_PONDOK_INDAH_MALL_640,True,65,contains,Pondok Indah Mall,Pondok Indah Mall|pondok indah,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_PURI_INDAH_MALL_643,True,65,contains,Puri Indah Mall,Puri Indah Mall|puri indah,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_SARINAH_648,True,65,contains,Sarinah,Sarinah,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_SENAYAN_CITY_650,True,65,contains,Senayan City,Senayan City,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_SUMMARECON_MALL_SERPONG_657,True,65,contains,Summarecon Mall Serpong,Summarecon Mall Serpong|summarecon serpong,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_TAMAN_ANGGREK_658,True,65,contains,Taman Anggrek,Taman Anggrek,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
SHOPPING_TUNJUNGAN_PLAZA_672,True,65,contains,Tunjungan Plaza,Tunjungan Plaza,,Wants,shopping,Mall / Shopping Center,medium,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Mall names are ambiguous; default to shopping but review if model predicts food/entertainment with high confidence.,v3
TRANSPORT_JASA_MARGA_701,True,65,contains,Jasa Marga,jasa marga|e toll|etoll|jasa marga tol,,Needs,transport,Transport / Mobility / Fuel,medium,high,review_if_conflict,0.75,0.95,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_PARKIR_RESMI_719,True,65,contains,Parkir Resmi,parkir resmi|parkir|parking|secure parking,,Needs,transport,Transport / Mobility / Fuel,medium,high,review_if_conflict,0.75,0.95,2250.0,111750.0,warning,,,,,v3
TRAVEL_ACCOR_HOTELS_746,True,65,contains,Accor Hotels,accor hotels|accor|ibis hotel|novotel|mercure hotel,,Wants,travel,Travel / Hotel / Flight,medium,high,review_if_conflict,0.75,0.95,47125.0,3732750.0,warning,,,,,v3
TRAVEL_JAL_INDONESIA_772,True,65,contains,JAL Indonesia,jal indonesia|japan airlines|jal,,Wants,travel,Travel / Hotel / Flight,medium,high,review_if_conflict,0.75,0.95,47125.0,3732750.0,warning,,,,,v3
TRAVEL_KLOOK_774,True,65,contains,Klook,klook|klook indonesia,,Wants,travel,Travel / Hotel / Flight,medium,high,review_if_conflict,0.75,0.95,47125.0,3732750.0,warning,,,,,v3
UTILITIES_DANA_BILLS_817,True,65,contains,DANA Bills,dana bills|dana tagihan,,Needs,utilities,Bills / Telecom / Utilities,medium,high,review_if_conflict,0.75,0.95,9515.0,597000.0,warning,,,,,v3
UTILITIES_GOTAGIHAN_820,True,65,contains,GoTagihan,gotagihan|go tagihan,,Needs,utilities,Bills / Telecom / Utilities,medium,high,review_if_conflict,0.75,0.95,9515.0,597000.0,warning,,,,,v3
UTILITIES_LINKAJA_BILLS_828,True,65,contains,LinkAja Bills,linkaja bills|linkaja tagihan,,Needs,utilities,Bills / Telecom / Utilities,medium,high,review_if_conflict,0.75,0.95,9515.0,597000.0,warning,,,,,v3
UTILITIES_OVO_BILLS_839,True,65,contains,OVO Bills,ovo bills|ovo tagihan,,Needs,utilities,Bills / Telecom / Utilities,medium,high,review_if_conflict,0.75,0.95,9515.0,597000.0,warning,,,,,v3
GENERIC_AMBIGUOUS_KOPERASI_BASE_REVIEW,True,60,contains,Koperasi Ambiguous,koperasi|kopkar|kopma,,Investment,investment,Ambiguous Cooperative,medium,high,review_if_conflict,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Koperasi tanpa konteks tidak boleh menjadi strong rule; hanya sinyal ambigu untuk review.,v7_generic_transaction
